image_name,x1,x2,y1,y2
JPEG_20161126_162955_1000829041851.png,137.0199,508.29654,147.96036,326.8503,-83996.16814699843
JPEG_20161201_123419_1000793920792.png,87.03575,589.7786,98.12219,413.51324,-61483.8898745075
JPEG_20160820_112932_1000141490498.png,252.23808,392.64545,52.192085,454.685,76187.31892121644
JPEG_20161123_173112_100018424006.png,280.35098,372.80273,61.071606,421.9385,56527.00016263548
147771821115220161028_161527.png,156.3676,464.1213,128.70515,359.22134,-124245.21302959704
1473747721170IMG_0524.png,69.35883,588.4765,71.39557,407.00757,-53650.05469456001
JPEG_20161120_161211_1000599911838.png,114.73192,575.7207,122.54017,355.2619,36086.87780781057
JPEG_20160318_173520_1684790631.png,31.069027,617.81836,131.37108,239.50633,-2469.3676612882336
JPEG_20160608_124623_1000166360847.png,194.6683,522.00256,99.36157,406.19916,68619.03959316658
JPEG_20161028_130350_1000147791027.png,39.230843,614.09625,20.770765,436.89038,-6336.794179658347
JPEG_20160625_111230_1000280481523.png,119.84463,499.79303,180.30014,320.82352,7608.221893591981
JPEG_20161125_144209_1000381773723.png,178.65927,436.06512,27.004044,472.04034,-8614.021583268433
1475150553484DSC00668.png,253.2867,384.3148,26.695532,459.13324,-154145.6767524052
JPEG_20160706_150855_1000531100230.png,227.48097,434.7944,91.2801,369.89877,-4329.78754973811
1473231331931DeeplearnS11376.png,67.57107,590.2705,145.4263,367.3729,-14137.62949043802
147324118115360814fam_XXX_v1.png,23.748697,634.1293,141.33015,348.8969,-11472.05626775026
1473665026538DeeplearnS11394.png,62.537037,593.6257,158.72787,340.3929,-6961.869866554902
1473231499482DeeplearnS11270.png,-3.378675,576.7569,32.704327,427.52716,-5609.517195183958
1472040812733w_peg_33_white_black_pink_04.png,28.267008,633.86017,130.2529,407.64224,2956.5208043069288
1470750582955DSC_0028.png,80.60508,631.7158,92.287544,427.2458,152231.8656341043
JPEG_20160715_140155_1000780786286.png,128.08162,490.98346,132.03163,378.72476,1772.6947923591797
1469623981884JPEG_20160628_124209_1000257249432.png,216.42471,438.2802,121.441414,400.09048,-5262.590775472323
14676154878103.png,220.93987,435.70627,113.4294,381.9938,-6379.994756159998
JPEG_20160625_135117_1000215913356.png,110.697754,575.44525,142.60204,311.3367,-7745.327223411368
147772125210720161028_170149.png,135.68764,470.1709,71.81126,364.95926,-79177.06456751999
JPEG_20160711_160833_1000470529306.png,227.11247,410.62006,80.30591,434.4634,-70746.44472965092
JPEG_20161021_152553_1000212288700.png,44.36938,511.79047,20.215824,450.6409,-87434.18628998718
1468668774942JPEG_20160712_111029_1000492378268.png,273.254,398.28363,60.11986,425.28226,-7652.969561912003
JPEG_20161201_112135_1000442150868.png,147.02672,563.3723,175.02524,319.75067,227288.9620798206
JPEG_20160608_144033_1000857955441.png,105.65013,565.57306,68.02843,422.74307,10321.847477304778
1475071550618DSC00050.png,75.12034,606.13916,34.408962,435.82056,-7202.524454274389
JPEG_20160630_171512_1000883294513.png,111.430435,505.65536,152.1464,352.5059,-2752.4178394624905
1473659087815DeeplearnS11483.png,89.163086,582.3695,179.39122,360.94772,6435.086813390997
JPEG_20160704_125804_1000927763124.png,149.17809,565.20593,174.76562,310.58572,2082.3859684160125
JPEG_20161119_162202_1000754529018.png,152.60844,521.1642,39.41647,479.1187,-3331.8756953448174
1473315161660DeeplearnS11546.png,79.742874,580.50995,146.99452,362.23257,7020.13968244179
JPEG_20160607_165038_1000509352561.png,79.039185,535.1332,96.10927,437.24728,32459.50102898988
147444925018411472723022411-Mast--Harbour-Men-Navy-Perforated-Slip-On-Sneakers-2071472723022195-5.png,53.33459,610.6563,29.292631,452.97232,10057.402451251808
1473664759028DeeplearnS11628.png,65.96521,597.80316,117.29418,340.22125,6372.287748306524
1480511416027IMG_0319.png,42.5928,511.01962,138.4894,364.31427,-32515.60842898657
147742638557120161025_162436.png,112.43651,484.19672,169.69188,320.55145,160210.17119369027
JPEG_20161028_122703_1000871004357.png,35.34231,579.257,146.73006,334.41678,139562.08337408322
1480508314227IMG_0468.png,125.18928,518.1004,57.872276,396.09995,-65534.54149633489
JPEG_20160524_143929_1000777728165.png,220.98198,493.33688,31.9538,420.02606,-90224.10093792593
JPEG_20160526_145136_1000597175237.png,162.0752,422.62863,15.623708,473.59308,94552.56083645405
JPEG_20161209_151350_1000479905718.png,85.72517,614.74384,127.21485,369.33353,34381.296575755594
JPEG_20160701_122154_100083021119.png,61.58495,535.50116,60.83905,450.34714,-12583.417742861056
JPEG_20161127_182125_1000354836544.png,151.27669,484.93402,103.03144,414.15036,28470.710800316403
JPEG_20160820_110824_1000177917423.png,251.3643,356.9404,79.597664,440.28665,-103160.27834516537
1475150353816DSC00506.png,238.07608,457.93945,57.099346,439.74863,-80001.35321167293
JPEG_20161201_143346_100030826356.png,135.15492,523.6122,162.87471,365.76715,-81774.23347503679
JPEG_20161121_193338_1000355464321.png,230.14426,413.91342,63.27409,401.61493,4409.932619505591
JPEG_20160704_173608_100058988007.png,150.2708,565.9804,68.25105,335.93246,-9948.775641463973
147742482677220161025_155827.png,75.14099,555.8436,56.844246,314.3928,-95245.57141527405
1474723900072DSC07722.png,70.14875,585.8633,64.69448,409.5049,-9171.957077611005
JPEG_20161125_154737_1000485207824.png,148.30959,498.51752,112.13192,372.63947,84062.13000512845
1472040843627m_lone_peak_rio_red_01.png,93.54194,556.1349,135.07199,424.85034,5985.286100416022
1470735084230DSC_0146.png,76.662094,497.8769,42.93885,412.36478,17486.869276319572
JPEG_20160704_160206_1000301463711.png,144.29991,474.53198,141.2542,348.92505,10963.045725840508
JPEG_20161123_173231_1000574975621.png,311.8264,370.09622,70.91457,384.4455,-82330.85063446735
147772381379620161028_162657.png,45.241604,630.2875,45.205162,398.7188,3565.428260070359
JPEG_20161025_123449_1000941627720.png,68.919846,574.67267,44.796906,338.31372,-62305.32381401723
147444917290311469000609294-Mast--Harbour-Women-Black-Heels-761469000609160-3.png,101.98853,545.1793,27.992268,454.5115,-11992.078899888671
1473661148298DeeplearnS11488.png,93.629776,569.1552,198.68529,366.00247,-9580.644561984343
JPEG_20161124_145312_100078340177.png,142.26323,499.47852,111.095985,421.8998,35918.20349166864
JPEG_20160620_175657_1000222320734.png,97.79431,569.7093,109.22154,391.48538,-550.1683590383909
1473317737989DeeplearnS137.png,58.53197,636.4152,92.8128,462.7615,-88023.11788145901
JPEG_20160810_114956_1000380630935.png,126.0377,545.0914,121.59034,377.87842,15453.632610103974
147771890287120161028_155047.png,52.48217,566.83344,165.72298,348.22528,-195310.498498679
1473329699651SAB0023923001S039_det_4.png,312.71725,579.9016,155.69438,355.12515,-35418.48735244952
JPEG_20160706_121205_1000964919922.png,139.67589,457.42563,174.21266,310.0396,-76506.04055600442
JPEG_20160924_131033_1000287825632.png,138.34102,429.4411,90.836685,410.98483,-13247.234388648387
JPEG_20161007_151759_10005113886.png,12.571487,631.5713,151.62901,343.90582,-46862.80343423653
JPEG_20160711_134328_1000252960817.png,220.53645,438.4101,138.61386,445.187,-18149.621503761
JPEG_20161210_155527_1000638124351.png,221.1635,431.40714,120.801674,306.25543,126838.81654888816
JPEG_20161202_175537_1000714565888.png,126.558266,516.30457,47.12305,449.4882,78455.64212909437
1473750209092IMG_1117.png,105.02233,559.2476,64.75618,463.04428,32205.016507713037
JPEG_20161119_161917_1000263566041.png,135.68535,572.1779,78.60718,374.71622,-112274.86156634797
JPEG_20160701_165812_1000356624366.png,150.0724,538.568,114.47367,377.54706,46913.35862791601
JPEG_20161210_142310_1000405947521.png,278.7627,355.37207,77.46077,414.098,71383.60411115488
JPEG_20161117_115717_1000971184339.png,7.8862715,628.8885,86.51673,445.87234,-72421.5368902931
1474634030429DSC06134.png,22.03296,603.9361,106.4228,331.11642,139820.4766080332
1480332779362_R2A3451.png,169.7406,473.62427,29.622423,393.6721,-1377.649850925387
1474722842897DSC07907.png,246.3475,421.75555,99.08634,409.092,-106060.06939043703
JPEG_20160712_134522_1000547327156.png,189.26233,464.67618,182.40039,336.92654,-2916.7628971774975
1475064354610DSC00257.png,249.43054,437.57748,97.849014,427.82303,-76373.30859008894
JPEG_20160625_140005_1000717441219.png,116.28374,581.78796,156.24013,333.57175,-16093.792649436393
JPEG_20160711_111737_1000995103441.png,209.13304,568.92413,68.178116,359.05978,-67822.34704842625
147742620208520161025_152724.png,39.87789,567.10626,66.74637,417.4668,110370.79331620087
1468821378666JPEG_20160709_115835_1000108834640.png,105.54283,452.8301,198.05801,333.16644,-10258.7103913139
1473751516019IMG_0907.png,185.75613,506.61307,20.146357,463.1712,-26573.990081039636
JPEG_20161025_123838_1000752328312.png,130.30392,500.89282,91.95661,388.3832,78602.29588114902
1473752118396IMG_0793.png,114.01573,433.17923,179.61519,436.309,-118284.71707206502
JPEG_20161205_153645_1000333374919.png,70.75285,577.5813,79.80749,448.3274,-75728.23548616044
JPEG_20160607_165557_1000222910355.png,165.38728,499.22916,147.5997,395.61075,101434.58018522603
1473502543359LaundaryBasket3.png,12.924467,635.4544,43.031055,426.98117,-28042.481666292297
JPEG_20161130_130453_1000648842956.png,90.09235,505.88174,71.10403,439.87936,-85384.50043625128
1473838433687DSC_5920.png,14.873407,544.77136,21.368927,471.69867,59717.76571392393
JPEG_20161126_121704_1000922364319.png,121.42008,596.0628,124.527794,376.84286,-104.24122321952018
JPEG_20161121_191812_1000296704721.png,99.19322,583.96735,129.91222,332.36908,-57807.337430968226
JPEG_20161126_135814_1000205752898.png,70.29838,486.51855,140.4277,352.0473,-165906.25917266804
1474711726269DSC07402.png,221.28276,420.961,139.73602,412.6363,-54658.50319409279
JPEG_20160711_132341_1000185877850.png,198.99284,503.6428,89.286064,374.68628,13206.00788160866
1473749218564IMG_0417.png,137.33397,495.52692,78.8147,441.36154,-12453.50234722202
1473231514410DeeplearnS11310.png,47.682983,602.1456,143.77031,362.43088,-16281.165666911664
JPEG_20160709_115933_1000531075631.png,143.77129,508.77902,146.49576,313.08527,17660.214086912303
JPEG_20160608_153330_100075594325.png,116.16912,466.42584,87.97109,382.24435,-28472.241631307203
1474631486018DSC08175.png,14.832011,573.6766,59.98872,444.51596,38515.81677389564
JPEG_20161007_141302_1000727315787.png,53.9273,505.31036,49.831738,407.4024,-54162.530765114294
1474713734783DSC07343.png,90.4455,596.7945,38.034912,433.64044,7215.045197272004
1469624329867JPEG_20160628_124743_1000131259094.png,89.12256,580.2771,127.87737,374.33905,-4123.145748027193
JPEG_20160627_115200_1000249257385.png,143.01692,575.6559,140.92088,370.65936,-41242.46545395038
147771932870620161028_155840.png,0.33377767,636.16547,89.699165,345.05917,100882.32451945273
JPEG_20160620_171420_1000617084202.png,161.44435,581.2023,180.99251,373.30234,-87355.69683535147
JPEG_20161028_111332_1000999355839.png,120.94055,565.95825,85.7082,427.3099,73211.93808790998
JPEG_20160810_135625_1000755204150.png,259.0986,402.7042,61.629246,441.81955,-107296.79729989759
147333395318448184_XXX_v2.png,92.058235,575.6879,32.380474,455.95535,82841.71783229659
JPEG_20161129_165451_1000666602156.png,121.50895,491.72845,93.69985,391.43085,-27808.894354500007
JPEG_20160607_142545_1000211406008.png,154.01395,463.6459,108.37702,414.05453,1376.9809924444708
JPEG_20161124_185233_1000514315584.png,115.39692,370.00467,83.644325,404.76904,77932.19468445874
JPEG_20160527_131955_1000275178169.png,54.19456,487.36676,74.86005,423.55063,-19103.053057876008
147771708197220161028_153449.png,74.17468,610.45544,138.0944,345.24033,-88488.8761086932
1475063384122DSC00145.png,116.48692,574.224,57.789825,412.3898,-18068.69227542699
JPEG_20160608_120046_1000115235567.png,134.64713,542.87244,125.61647,373.06635,-7895.607947537195
JPEG_20160630_151816_1000684863040.png,201.69266,432.7471,56.553555,430.22552,7852.434983225408
14724127663031.png,159.31071,484.77417,80.957016,403.8509,-15208.855999478663
147771820441020161028_154753.png,61.453655,588.87164,90.502365,375.09137,32028.174570254894
1473315293979DeeplearnS11603.png,13.901762,596.8866,44.88953,440.44608,-33340.474384411034
1473665053948DeeplearnS111336.png,124.41882,549.0118,95.1582,451.75784,123183.04608897286
JPEG_20161007_152004_1000215788786.png,26.839657,620.5288,179.80125,344.22403,-191695.61812782244
JPEG_20160820_161235_1000449321204.png,133.70122,619.7912,208.73572,330.63483,31355.15495808218
147742569167320161025_163912.png,99.96734,461.6978,61.812164,376.1622,-13444.457496703471
JPEG_20161116_144422_1000442291975.png,148.74008,515.3056,142.30397,355.86545,1804.0469318304094
147742581673120161025_144022.png,67.07105,522.6562,125.75213,356.48804,84263.95848496351
14688667796441467122593488JPEG_201460628_134141_1000743044228.png,150.25732,489.75797,30.581789,457.25278,-4043.654179355857
JPEG_20160831_162519_1000289218749.png,267.6901,492.0685,37.81605,442.46576,18502.947209736027
JPEG_20160530_145225_1000577479387.png,-10.164252,528.1665,154.7166,453.4035,99142.00265245119
1469616619147JPEG_20160625_123219_1000428030475.png,103.39178,533.7535,129.5916,377.0344,37714.08339038398
JPEG_20160607_162647_1000744035518.png,68.081726,548.36475,165.95053,324.89127,-33628.739036002225
JPEG_20161028_120130_1000247262067.png,57.076324,567.4043,117.54851,338.01645,-116451.84070491057
JPEG_20160625_140310_1000344360256.png,179.54567,611.80865,184.79688,347.05988,-16145.201323740002
1472629041245w_nd_21602_nero_06.png,21.321615,662.0143,120.64347,411.23218,8327.780571413634
JPEG_20160630_112859_1000664744186.png,33.467243,570.31036,129.74,322.9423,-11272.848943569072
JPEG_20161210_131514_1000893295060.png,171.41444,514.8382,81.90296,458.9681,-9312.781476273594
1468667208463JPEG_20160712_125005_1000451238956.png,134.91481,574.0302,63.77749,388.53467,11070.08169899977
JPEG_20160810_113700_1000369768911.png,289.2664,440.20758,84.74662,424.52628,56323.49243960121
1473752147066IMG_0791.png,68.120514,641.9536,193.19223,363.0041,111034.96748646918
1473751399877IMG_0917.png,34.096394,493.59793,127.19915,386.447,-148123.2675963024
JPEG_20161028_124102_1000545512057.png,33.591496,575.52423,174.5116,366.59122,164652.1634717189
JPEG_20160526_144525_1000154588792.png,35.04783,489.32913,80.20591,439.22357,5402.043009758025
JPEG_20160625_141325_1000909281993.png,163.66429,593.3451,152.84082,318.4128,8482.576004296192
JPEG_20160628_132250_1000543012239.png,122.40145,495.95416,163.0796,366.01645,3105.480376363499
147333953180157879_XXX_v2.png,179.55722,454.31772,25.183346,468.24323,-2848.147852217997
JPEG_20160810_115513_1000279393656.png,205.32596,450.41986,126.37742,402.77194,99277.09782657199
JPEG_20160628_125452_1000159767350.png,153.39818,471.62405,152.52298,375.3923,4162.310453308382
JPEG_20160625_165321_1000907760978.png,263.17087,578.37286,175.30305,342.91324,29945.97766772194
JPEG_20161117_160323_1000387380096.png,0.73143005,640.95306,70.86705,471.68042,12421.09467144747
JPEG_20161125_160207_1000570500725.png,52.36509,528.4432,31.627472,427.3397,-98776.52727137093
JPEG_20161208_154623_1000209142868.png,145.29568,465.72784,12.2639,476.49985,-21268.302868152037
JPEG_20160205_112819_-121082976.png,82.318886,617.6501,221.86781,332.15457,-24119.67728892663
1468821494388JPEG_20160709_122224_1000550925316.png,52.93339,478.7298,69.39519,470.00266,-111116.24565453731
1473231362370DeeplearnS11302.png,50.95207,595.18304,107.37224,367.92575,-14651.111084204676
JPEG_20161209_181934_1000179548657.png,30.088955,627.30273,211.27335,278.77905,73626.9239889825
JPEG_20161120_134803_1000264933635.png,172.14151,590.3063,168.2843,305.22403,-188505.92513689332
1480068278215IMG_0075.png,155.83743,537.27795,65.00092,372.57797,75841.59291593397
1480584180368IMG_20161129_205329.png,62.650024,619.6196,24.535261,486.5096,-3775.5378357102454
1480488909767IMG_20161129_184454.png,80.287094,608.32336,40.983448,441.51398,-52560.130931826454
JPEG_20161126_141814_1000783655799.png,54.00388,616.2479,117.09247,400.97906,-12610.240795691818
JPEG_20160629_161849_1000579342009.png,128.2,617.2673,193.7795,394.04227,76578.292425579
JPEG_20161124_134337_1000579778486.png,160.92177,557.61115,120.227905,341.2587,-6888.444029457081
JPEG_20160517_135428_1000442235496.png,62.98067,575.7897,89.293175,376.99664,25918.225820111053
147742529354020161025_151220.png,95.79757,545.328,75.594536,362.66852,-45504.510756666874
JPEG_20160623_185211_1000833328176.png,149.76604,473.89404,22.014719,469.21957,41431.11040507196
147445014197411473239834330-Mast--Harbour-Men-Navy-Blue-Printed-Regular-Slip-On-Sneakers-2071473239834109-4.png,91.66103,544.98724,34.99751,452.19382,32191.68123828515
JPEG_20161209_155423_1000224389101.png,264.60632,372.28543,96.95284,376.03534,-4386.478423424996
JPEG_20160625_170048_1000735995270.png,76.05287,481.7986,178.35542,318.03046,-40056.8936524208
JPEG_20161125_143339_1000753666288.png,141.47533,520.8756,48.689995,428.21088,-32451.530240361026
147742623589620161025_142800.png,87.8713,529.7203,48.429928,254.7736,-39480.398621472035
JPEG_20160810_121854_1000914014248.png,124.59887,550.1756,158.19096,390.49432,51313.67148318718
JPEG_20160526_170027_1000552522566.png,144.97151,452.51413,20.79506,468.3502,91996.43746893317
JPEG_20160526_144941_1000859447879.png,80.82754,568.7628,131.46542,385.789,-168972.55796856916
1468557518195JPEG_20160630_171942_1000947344023.png,154.24564,510.71286,175.65883,318.01862,7567.502218916183
JPEG_20161126_151548_1000865476553.png,52.520573,580.89075,106.040825,403.9324,61283.720209558785
JPEG_20160301_190522_-1275180341.png,66.04552,585.7525,79.65552,374.24008,-25862.978841228804
JPEG_20160425_230941_1000860311817.png,49.49655,636.3045,87.1029,469.41943,43306.19649958654
JPEG_20161121_192220_1000782798186.png,159.03683,414.0671,21.72093,465.26425,-1359.8916782963934
JPEG_20160630_145811_1000132672996.png,126.6981,507.53876,193.06882,337.8124,158052.62602203715
1477450829931JPEG_20161025_121308_1000786444531.png,79.392166,586.33887,75.94344,332.51895,-50353.38319578093
147753479216020161026_121352.png,134.69391,482.31207,43.017456,428.61713,112609.89760832014
JPEG_20161116_182542_1000934958529.png,20.867844,593.7899,66.27973,424.1649,28390.588425890397
JPEG_20160623_114440_1000779849313.png,237.63948,592.8298,120.411415,284.29868,70876.63006072518
1469616003354JPEG_20160625_132454_1000884475385.png,172.74455,579.66675,190.60606,348.93668,9943.141942235983
JPEG_20160704_162839_1000430922880.png,237.97513,406.68646,118.39575,410.90765,55307.409740173
JPEG_20161201_131052_1000406307279.png,54.15121,586.8509,146.99586,348.2082,-5349.691362174577
JPEG_20160712_155550_1000142198337.png,259.27017,433.90887,88.909584,406.61154,-18059.084026702796
JPEG_20160704_155911_1000643201219.png,172.53395,529.52325,99.02278,366.00735,-40623.78978510098
1474634256826DSC06216.png,25.298939,521.633,151.50969,338.79947,-148983.70203880343
JPEG_20160625_131843_1000432908925.png,191.17259,545.0849,91.743355,396.02002,49628.08070075388
1469623706075JPEG_20160628_132835_1000699410980.png,147.83882,489.6652,167.3737,382.9353,3002.9456950080203
JPEG_20160921_133053_1000144786156.png,182.30344,493.11627,70.73429,393.4924,9896.968564551295
JPEG_20161123_181326_1000464730702.png,258.6793,380.9537,38.555058,415.48538,-55537.27263564319
JPEG_20161118_171232_1000754748185.png,100.58378,576.52875,193.27701,324.68234,178292.59823530988
JPEG_20161124_151534_1000753851313.png,72.05647,538.71826,44.650555,463.49026,-81475.99801316808
1480335434150_R2A3763.png,159.10852,489.1923,110.009964,415.26608,-2619.1810873984796
JPEG_20160620_152945_1000171110613.png,198.78154,341.43164,65.67641,460.1312,-13063.073888979015
JPEG_20161124_135232_1000377643188.png,120.36241,549.16187,59.953926,377.9885,111591.80720146999
JPEG_20160513_131259_1000504995151.png,93.498985,537.5102,126.68348,356.35062,-24795.26852302489
JPEG_20160608_114622_1000810507328.png,127.565834,518.1561,50.623108,433.1586,64389.345461279096
1480970288462IMG_3389.png,202.97974,495.71167,212.34087,421.72067,-146142.063642986
JPEG_20161123_174426_1000410405870.png,304.17642,379.50082,92.45857,384.87674,103307.15068365203
JPEG_20160621_121845_1000640717819.png,250.44878,452.03226,45.6714,451.40457,76881.89129996838
14583338797392a.png,211.76248,455.86588,129.99763,383.9142,-27870.612353338
147324144644220150407030409PR_Grain_Trolley.png,1.4732945,652.3618,19.805956,479.29977,-34964.660405955045
JPEG_20160621_103619_1000506653272.png,71.954506,579.857,111.975,423.13217,-11514.971518981969
JPEG_20161125_185220_1000189421364.png,56.893574,590.1958,63.800087,409.59674,36546.00959875045
1474631289209DSC08177.png,59.42225,514.2426,99.278244,376.49957,-59483.11896121589
JPEG_20160514_131650_1000990952490.png,91.21753,596.5943,65.60467,417.8646,-109158.70282597392
1480512438146IMG_0115.png,137.77014,606.91046,87.23875,262.55975,55519.73902728
JPEG_20160725_142129_1000763083669.png,60.259575,517.884,112.49931,392.03363,98273.02909223395
JPEG_20161125_172243_1000323167545.png,110.34527,513.6651,149.0148,319.60394,-45719.57265535381
JPEG_20160704_114329_1000720944003.png,87.2412,562.023,179.45657,400.4432,70013.87438266602
1472043156289birk_gizeh_birk_flor_black_4.png,130.09561,515.21936,216.4337,429.85822,-6192.532484350042
1473486767053DeeplearnS11896.png,74.188,596.36945,142.6667,357.55948,9374.918014931012
JPEG_20160820_145717_1000788244570.png,89.10908,636.64606,139.89772,363.86026,-47357.746515270774
1470817896823DSC_0101.png,42.953266,603.55945,21.6662,469.50714,-40437.62743942707
JPEG_20160530_172113_1000265901470.png,217.43684,411.823,130.01709,321.28586,-1464.8415982231963
1475157331950DSC06424.png,59.756073,598.0377,66.70928,444.0385,5897.046192759124
1470988963165IMG_0010.png,-8.35616,500.0075,50.62861,619.4244,-85074.13510999133
JPEG_20161125_152649_1000109155604.png,196.16245,484.49365,69.346405,379.0796,80851.871715816
JPEG_20160625_165641_1000469102422.png,164.34996,577.1705,142.24506,306.34814,-17457.419601263202
JPEG_20160926_211815_100079456051.png,215.58107,359.19254,124.91709,392.48126,101293.71922697013
JPEG_20161118_170736_100028945531.png,137.96544,481.001,25.590044,409.81638,70332.02308709186
147444919819311469010968006-Mast--Harbour-Women-Navy-Wedges--8051469010967362-4.png,111.82159,606.2461,112.6433,404.37933,5719.792882095266
JPEG_20160622_131434_1000727356027.png,117.32673,572.1994,132.34138,364.45847,-1863.2752609303134
1475064029311DSC00391.png,69.91194,625.9085,106.28766,449.08456,-73189.51028033593
JPEG_20160621_132802_1000276524151.png,245.01137,492.08365,44.907837,463.08072,2467.311853016785
JPEG_20161028_150743_100078821967.png,34.34978,569.1354,182.95206,333.66092,-171668.18917520682
JPEG_20161116_140833_1000127072145.png,28.187008,585.86224,65.13221,406.1696,84822.0637657755
1473665153485DeeplearnS152.png,92.624565,557.2612,115.14092,423.69904,16222.929078726229
1473664807684DeeplearnS11652.png,53.360744,592.3211,111.59568,405.2813,-6457.315516719216
JPEG_20161117_034001_100047202066.png,101.83854,514.0827,171.79282,319.02505,-241210.05801700315
1475158045358DSC06932.png,71.48043,640.17395,40.207264,430.4214,21562.012753598683
JPEG_20161129_141520_1000202513942.png,41.929363,599.6757,35.806576,476.67123,-56289.66151130764
JPEG_20160607_135527_100014487697.png,113.32006,564.90027,127.398506,374.49286,73136.48202386568
JPEG_20161123_181534_1000397142935.png,271.31488,382.73334,24.782345,370.1272,-53998.12200697673
JPEG_20160627_155103_1000964490315.png,161.17427,508.27777,84.625,402.5836,10216.603484899999
JPEG_20161118_144035_10009699489.png,192.44331,468.5944,13.938243,467.64993,68064.87852921119
JPEG_20160706_144355_1000610149017.png,164.28503,450.60574,171.59744,325.0362,4084.358704719598
JPEG_20160629_124043_1000161456477.png,138.39882,622.80334,120.251526,382.691,-44.725367977502174
JPEG_20161016_125741_1000458851830.png,30.14895,580.83704,50.1883,474.62582,-66985.76321734325
1480336993732_R2A3954.png,292.65594,531.29865,76.27942,394.9905,41518.4988117732
JPEG_20160823_121502_1000297222081.png,36.865913,575.3736,119.786156,477.9749,-12906.220380875166
1480329900421_R2A3224.png,236.404,396.81772,146.80154,353.4621,60729.70037311679
JPEG_20161125_150243_1000606144519.png,88.92804,521.1774,80.22633,440.5084,4799.647491024778
147742527533920161025_161206.png,72.09376,534.3102,41.935658,360.44025,-96384.55993490748
147742533090620161025_161111.png,64.28275,566.95374,43.36749,419.85873,67917.22385247235
JPEG_20160623_113759_1000869070000.png,86.781685,596.27155,183.3663,291.95578,5108.266105620212
1473231372928DeeplearnS11306.png,83.54763,632.9964,10.247905,437.48975,68439.54312478067
147742527936220161025_161226.png,79.71516,490.17014,176.03146,353.74017,-118199.53995062422
JPEG_20160628_123218_1000980758731.png,213.49612,432.0498,82.88055,380.9143,16931.68795329998
JPEG_20161207_142636_1000272992215.png,169.22827,526.35266,48.403076,445.77075,46626.998409031105
JPEG_20160709_172133_1000785104003.png,106.21183,571.9035,194.39073,309.73468,-138166.6838801035
JPEG_20160513_115158_1000599140646.png,47.429863,569.20764,176.4592,356.178,18323.5734491076
1480971318715IMG_3465.png,220.20854,499.31772,259.3787,351.18964,-176722.6884655708
JPEG_20161126_140806_1000489563275.png,91.839035,495.45355,105.29246,440.4336,-48950.87416235288
JPEG_20161125_181631_1000606916650.png,130.79745,440.58008,179.4771,311.96164,21176.01106445981
14583338440572a.png,85.524254,571.39514,128.9504,374.7326,16289.666177029198
JPEG_20160702_130154_1000768089873.png,131.21259,568.7773,138.81665,395.2564,19367.946051777486
JPEG_20160607_153045_100087969819.png,175.5927,454.0271,38.18912,463.54364,47618.38798651204
147445004357611473243464199-Roadster-Men-Black-Solid-Regular-Sneakers-3911473243463945-4.png,114.40028,556.07184,62.158516,410.63223,10383.5095813738
JPEG_20160608_161821_1000534115488.png,120.27718,542.06976,98.69405,445.88177,14630.194063117611
JPEG_20160607_133001_1000804587657.png,101.21778,498.38058,190.43918,342.75153,-34826.56020058002
JPEG_20161124_173422_1000745680230.png,142.78938,483.36676,71.50329,385.44366,-91893.31529316936
1474715701312DSC07978.png,263.6027,425.59955,29.876968,455.94876,89548.29401214479
147772031113020161028_151951.png,37.577847,611.60443,61.7548,394.2211,-31278.856036347133
JPEG_20160630_171942_1000947344023.png,154.24564,510.71286,175.65883,318.01862,7567.502218916183
1470729648899DSC_0060.png,143.68993,497.8449,23.238306,465.64102,12900.76310458858
JPEG_20161025_135236_1000386931870.png,59.446934,480.19482,175.205,348.50803,-189191.2558601054
JPEG_20161119_151845_1000280799752.png,-8.162738,666.3061,32.954052,440.9575,18534.401867446606
JPEG_20160624_152759_1000786174286.png,146.14859,512.258,107.78668,415.55865,34355.29604876226
1480067589780IMG_0159.png,132.12581,540.63916,112.84479,372.52048,-64350.03616453851
1480655075284hmrolls-500x500.png,208.9556,425.1619,13.522973,465.0065,-204540.15678873996
JPEG_20161126_143216_1000440948770.png,131.14497,465.0356,87.22352,416.87582,-31632.20857205105
JPEG_20160810_162256_100011241429.png,128.67143,578.3988,150.97766,332.80032,2195.636088204221
1470301780950bread-shot-banner.png,63.51344,562.90625,200.97159,449.17285,-51951.29564705939
JPEG_20160622_154506_1000638244618.png,142.27487,537.40204,143.78447,319.4917,-4435.58643843911
JPEG_20160810_131915_1000346013367.png,245.36874,442.17477,77.70209,435.4688,-69779.9477787387
JPEG_20160625_153550_1000915778883.png,196.64653,599.49817,167.35063,318.45776,-11514.1191361932
JPEG_20161123_181420_1000331239882.png,252.0989,376.96152,79.39805,442.6292,-40221.063305386975
JPEG_20161117_155048_1000244603464.png,122.56531,508.6573,152.46292,355.03262,27116.250913296986
JPEG_20160711_105903_1000727929125.png,166.8492,413.67682,104.73939,396.0747,-42313.6320107378
JPEG_20161208_143637_1000738470471.png,133.59232,517.78436,17.82751,487.93802,-44744.36491534044
1473664743134DeeplearnS11625.png,71.10661,594.2601,178.13205,345.40155,11222.228055554966
JPEG_20160527_144309_1000463510389.png,136.73076,490.99985,18.657026,467.52118,64381.64900380015
1473747031696IMG_0611.png,41.170383,623.00183,161.77373,393.03244,-134805.02085914664
